"","YEAR","month","LATITUDE","LONGITUDE","SURF.TEMP","BOT.TEMP","BOT.SAL","SURF.CHLOR","BOT.OXY","effort","count","rscpue","BATHYMETRY","RUGOSITY","PLATFORM","PIPELINE","GRAVEL","MUD","ROCK","SAND","CARBON","REEF","PA","logrscpue","rand","Validate"
"336",1988,6,27.2,-97.24,28.9,26.11,36.16,-0.776528789498996,6.7,37,0,0,23,3.13983261752775,0,0,1.455025673,66.59606171,0.957221329,25.79387856,0.802777588,0,0,0,164,"TEST"
"841",1988,6,29.3,-88.13,25.86,18.92,36.52,-1.51412773262978,4.6,13,1,0.076923077,103,3.95316494875932,0,0,100,6.18e-13,30,-4.97e-14,0.454927832,0,1,1.72551008450877,166,"TEST"
"1620",1989,6,29.98,-88.33,27.33,20.96,35.95,0.431782416425538,5,22,0,0,31,2.83907846350861,0,0,1.63839519,26.30847359,0.426922768,71.47745514,0.489665031,0,0,0,167,"TEST"
"16645",2012,6,28.49,-90.1,28.96,20.26,36.46,0.482426149244293,4.1,30,4,0.1333333,64,3.13983261752775,0,7.574750632,1.95e-14,100,1.99e-13,-4.26e-14,1.438395977,0,1,2.19722435511397,168,"TEST"
"2036",1990,7,28.51,-93.56,29.44,23.4,36.5,-1.51412773262978,6.7,37,2,0.05405405,43,2.64617479738412,0,0,21.07470703,45.69698334,2.297776222,34.25183105,0.93337518,0,1,1.44532783537924,170,"TEST"
"15807",2010,7,29.11,-93.53,30.6,29.11,32.24,1.99470031322475,0.4,30,0,0,19,1.80828877117927,0,3.829090958,0,67,9.08e-14,33,0.744551063,0,0,0,172,"TEST"
"5566",1995,6,27.11,-97.04,28.3,21.71,32.26,-3.91202300542815,5.5,36,0,0,37,2.71469474382088,0,0,2.457752705,78.41164398,5.215744972,9.682642937,0.947576106,0,0,0,174,"TEST"
"5469",1995,6,28.66,-91.46,31.77,26.5,36.01,1.64480505627139,2.5,30,1,0.03333333,28,2.71469474382088,0,10.50678,5.057405949,65.49211121,1.108028054,23.31227493,1.531920195,0,1,1.09861222200144,176,"TEST"
"14408",2009,7,26.93,-83.98,29.98,20.68,36.44,-1.17118298150295,5.1,30,0,0,84,3.00071981506503,0,0,28.41804314,6.578645706,8.32958889,68.75605011,0.692028761,0,0,0,177,"TEST"
"14221",2009,6,29.21,-89.67,31.02,24.46,35.2,2.94706710157271,0.1,30,0,0,10,2.31253542384721,0,7.260017031,0,61,0,37,1.364717245,0,0,0,178,"TEST"
"4181",1993,7,28.54,-91.73,29.45,21.06,36.11,0.0676586484738149,2.8,56,1,0.01785714,47,3.00071981506503,0,0,7.296844006,70.08982849,3.301769733,18.5275116,0.932679832,0,1,0.728238417612591,180,"TEST"
"21760",2019,6,28.69,-93.17,29.35,25.14,35.41,-0.446287102628419,2.3,30,1,0.03333333,32,2.2082744135228,0,0,24.67233849,39.95637512,0,35.40452576,0.861997426,0,1,1.09861222200144,181,"TEST"
"14207",2009,6,28.53,-91.33,27.21,22.12,36.25,0.198850858745165,3.7,30,0,0,37,3.00071981506503,1,7.377373394,5.391859531,69.76352692,4.144323826,20.29934883,1.368906379,0,0,0,182,"TEST"
"21767",2019,6,29.25,-93.58,29.07,27.35,30.91,1.41827740697294,2.4,30,0,0,14,1.80828877117927,0,0,0,-2.63e-13,2.6e-14,16.5,0.729828477,0,0,0,183,"TEST"
"19483",2016,6,28.6,-83.44,29.72,28.16,35.11,-1.96611285637283,6.5,30,0,0,20,1.96009478404727,0,0,10,30,8.53e-14,60,0.764103651,0,0,0,184,"TEST"
"15809",2010,7,29.03,-93.32,30.6,28.81,33.88,0.951657875711446,2.7,30,1,0.03333333,23,1.96009478404727,1,0.338617814,0,67,3.83e-14,33,0.772750437,0,1,1.09861222200144,185,"TEST"
"17031",2012,6,28.93,-91.87,28.57,28.04,32.42,-0.82098055206983,5.9,31,0,0,20,2.71469474382088,0,0,0,100,2.09e-14,-8.53e-14,0.625856042,0,0,0,186,"TEST"
"16271",2011,7,29.8,-86.06,30.29,22.85,36.1,0.62057648772511,4.9,30,0,0,42,2.2082744135228,0,0,4.5,7.5,1.3e-13,87,0.100000001,0,0,0,188,"TEST"
"2004",1990,6,28.59,-95.1,29.67,24.51,35.76,-1.66073120682165,3.7,45,8,0.1777778,30,2.2082744135228,0,0,3.45e-14,50,1.43e-13,50,0.684766412,0,1,2.45673588710701,189,"TEST"
"11539",2004,7,29.07,-89.89,30.86,24.78,36,2.13653050866396,1.8,28,0,0,26,3.18221184049661,0,16.41823909,4.26e-14,100,2.44e-13,-4.26e-14,2.471359015,0,0,0,191,"TEST"
"10200",2002,6,26.35,-96.51,29.23,21.19,36.23,-1.42711635564015,5.2,55,5,0.09090909,65,2.94968833505258,0,0,5.519152164,74.24719238,2.052654505,21.30694199,0.901658654,0,1,1.86478459579224,193,"TEST"
"14429",2009,7,29.64,-86.16,29.77,21.86,36.25,-0.162518929497775,5.1,30,1,0.03333333,71,3.49953328238302,0,0,5,2,0,60.5,0.24752818,0,1,1.09861222200144,195,"TEST"
"16062",2011,6,28.9,-90.1,29.73,23.46,36.04,1.34807314829969,1.7,30,0,0,29,2.94968833505258,0,3.771516585,4.26e-14,95,0,4,2.466639757,0,0,0,196,"TEST"
"4022",1993,6,27.05,-97.26,28.47,26.96,31.32,0.815364813284194,5.4,29,1,0.03448276,24,3.18221184049661,0,0,8.88e-16,74,0,26,0.699999988,0,1,1.12134056671196,197,"TEST"
"16869",2012,7,29.24,-83.94,27.72,27.43,35.71,0.122217632724249,6.3,30,0,0,21,1.96009478404727,0,0,13.24481773,3.461546421,1.132852077,86.34129333,0.519799948,0,0,0,199,"TEST"
"18206",2014,6,28.09,-95.39,28.48,20.35,36.1,-1.07880966137193,5,30,12,0.4,52,2.89591193827178,0,0,7.99e-15,50,1.25e-13,50,0.90758419,0,1,3.2188758248682,201,"TEST"
"18001",2014,6,29.94,-86.38,27.19,20.35,36.04,-1.56064774826467,6.7,31,0,0,69,3.58629286533884,0,0,17,6,7.28e-14,73.26732635,0.36980474,0,0,0,202,"TEST"
"10958",2003,7,28.52,-90.99,28.08,22.83,35.62,-2.99573227355399,2.1,15,0,0,31,2.77881927199042,6,34.90060305,0,100,4.44e-14,-5.68e-14,1.010652184,3,0,0,203,"TEST"
"22296",2021,6,30.1,-87.37,26.1,23.87,34.82,-1.66073120682165,6.7,30,0,0,27,2.83907846350861,0,0,6.858756065,17.05324745,9.422941208,75.33136749,0.593250394,1,0,0,204,"TEST"
"3783",1992,7,29.18,-92.67,29.9,23.49,35.06,-1.6094379124341,0.6,51,0,0,20,2.09186406167839,0,0,20,65,0,5,0.628041565,0,0,0,206,"TEST"
"4917",1994,7,28.64,-94.52,29.26,22.39,35.29,-2.12026353620009,4.6,28,135,4.821429,29,2.09186406167839,0,0,0,50,0,50,0.87015748,0,1,5.67086574822573,207,"TEST"
"16414",2011,7,28.94,-93.06,31.84,26.19,34.92,0.883767540168595,0.8,31,0,0,23,0.741937344729377,0,4.870376914,24.71547508,36.31807327,0,39.05134583,0.713011324,0,0,0,208,"TEST"
"10385",2002,7,29.08,-89.83,29.47,26.83,36.14,0.887891257352457,0.8,16,0,0,28,3.18221184049661,0,16.09492694,0,82,0,15,1.914802074,0,0,0,209,"TEST"
"9036",2000,7,28.62,-90.89,30.81,24.88,36.11,1.57277392806251,1.4,39,4,0.1025641,19,2.09186406167839,0,3.145361,4.626362324,62.59729004,0,32.32102585,0.851962447,0,1,1.96765011418634,210,"TEST"
"20215",2017,6,28.07,-95.08,28.67,20.87,36.41,-0.776528789498996,3.9,30,0,0,64,2.83907846350861,0,3.124957764,4.5,41.5,9.14e-14,46,0.893948197,0,0,0,211,"TEST"
"3097",1991,7,28.3,-90.67,29.88,21.92,36.78,-0.941608539858445,5.1,47,0,0,58,3.00071981506503,1,0.9856753,7.99e-15,100,2.98e-13,2.84e-14,0.937551975,0,0,0,212,"TEST"
"6211",1996,6,29.11,-88.76,27.5,18.8,36.38,1.97546895129686,6.2,31,0,0,133,4.44382703557933,0,6.70792,0,67,0,33,1.384391665,0,0,0,213,"TEST"
"293",1988,6,28.66,-95.14,28.02,25.07,34.46,-1.56064774826467,5.4,29,0,0,27,2.2082744135228,0,0,0,42,0,58,0.669874728,0,0,0,214,"TEST"
"21318",2019,6,27.66,-83.73,29.27,21.6,36.3,-4.60517018598809,6.8,30,0,0,45,2.4932054526027,0,0,16.48217773,10.40510368,1.158464909,68.65807343,0.627792239,0,0,0,215,"TEST"
"19522",2016,6,28.29,-96.07,28.5,24.61,34.82,-0.755022584278033,2.6,30,0,0,23,2.31253542384721,0,0,0,67,1.07e-13,33,0.899999976,0,0,0,216,"TEST"
"13716",2008,7,28.69,-94.37,29.6,23.59,35.47,1.51072193949494,1.3,11,1,0.09090909,27,2.09186406167839,0,0,8,42,0,44,0.854819715,0,1,1.86478459579224,217,"TEST"
"11355",2004,7,28.14,-93.32,29.63,20.56,36.37,-0.967584026261706,5.6,55,0,0,76,3.09557760852371,0,0,22.72434616,53.89430237,16.19482422,19.39751053,0.954560518,0,0,0,218,"TEST"
"9048",2000,7,28.96,-90.19,30.63,25.94,36.15,0.500775287912489,3.7,26,0,0,18,2.89591193827178,2,17.16574,0,72,6.75e-14,18,2.871585131,0,0,0,219,"TEST"
"16220",2011,6,25.52,-82.53,28.5,26.14,36.46,0.371563556432483,7.6,31,0,0,33,1.96009478404727,0,0,16.45861816,11.09461308,1.799495339,71.67639923,1.602630138,0,0,0,220,"TEST"
"2953",1991,6,28.21,-96.41,29.23,26.25,35.41,0.703097511413113,3,20,0,0,21,3.04927304048202,0,0,0.919246733,60.68114471,6.871707439,37.32200623,0.755170107,0,0,0,221,"TEST"
"10396",2002,7,28.52,-90.55,29.31,26.09,36.46,-0.478035800943,3.3,23,0,0,37,3.09557760852371,0,8.682595247,0,67,2.34e-13,33,0.667339385,0,0,0,223,"TEST"
"3669",1992,6,27.5,-97.04,26.61,22.05,36.34,-2.20727491318972,6.3,38,6,0.1578947,27,3.13983261752775,0,0,6.66e-16,100,4.26e-14,1.42e-14,0.822821617,0,1,2.34886563450275,224,"TEST"
"8332",1999,7,29.2,-93.27,30.02,28.93,31.9,2.08567209143047,6.1,30,1,0.03333333,18,1.41098697371026,0,5.484986,15,28,0,56,0.739573658,0,1,1.09861222200144,225,"TEST"
"12845",2007,6,29.1,-89.78,29.83,24.94,36.34,0.797507195884188,1.2,18,0,0,26,3.09557760852371,2,6.969714792,0,82,0,15,1.914802074,0,0,0,226,"TEST"
"4653",1993,7,28.55,-90.78,30.6,25.45,35.55,1.70656462316482,2.1,14,0,0,26,2.57261223020711,0,3.863605,2.4e-14,2.2e-13,2.26e-13,100,0.77711761,0,0,0,229,"TEST"
"4817",1994,6,29.09,-88.96,29.05,20.43,36.21,3.54356462294908,4.5,16,0,0,59,4.07923092441205,0,0,1.95e-14,84,0,16,1.200000048,1,0,0,230,"TEST"
"5743",1995,7,28.19,-90.42,29.88,15.57,36.02,0.3293037471426,4.2,34,0,0,118,4.20618404397764,0,3.388982,6.187014103,82.72874451,20.14332199,7.451669216,1.128991008,0,0,0,231,"TEST"
"1717",1989,7,28.13,-95.27,28.4,20.99,36.28,-2.40794560865187,5.9,60,0,0,52,2.71469474382088,0,0,0,50,0,50,0.896120131,0,0,0,232,"TEST"
"14738",2009,6,28.93,-94.61,29.18,26.05,33.95,-0.462035459596559,1.9,30,1,0.03333333,21,2.09186406167839,0,0,6.26e-14,50,0,33,0.722070456,0,1,1.09861222200144,233,"TEST"
"10261",2002,6,28.13,-96.17,29.46,25.43,33.37,0.0769610411361284,2.6,29,1,0.03448276,30,2.31253542384721,0,2.471618054,2.254884243,63.74046707,9.090801239,33.87526321,0.910173178,0,1,1.12134056671196,234,"TEST"
"11256",2004,6,26.84,-97.24,28.31,27.58,34.85,-0.446287102628419,5.6,23,9,0.3913043,23,3.13983261752775,0,0,4.44e-16,98,3.61e-14,2,1,0,1,3.1977852949814,235,"TEST"
"15549",2010,7,26.51,-83.16,28.72,20.25,36.23,0.425267735404344,7,30,0,0,46,2.31253542384721,0,0,20.73002434,13.63410187,5.405892849,65.78362274,0.671442091,0,0,0,236,"TEST"
"13387",2008,6,28.57,-91.18,29.97,22.93,36.37,-0.3147107448397,2.9,23,1,0.04347826,33,3.04927304048202,0,0,5.308160305,65.43553162,0.37527442,25.02127075,1.443795204,0,1,1.28334637740962,237,"TEST"
"20709",2018,6,26.74,-83.85,28.77,19.85,36.5,-4.60517018598809,4.8,30,0,0,79,2.83907846350861,0,0,27.12920761,6.306213856,12.24273777,68.68981171,0.610088229,0,0,0,238,"TEST"
"16170",2011,6,28.04,-83.63,27.96,21.99,36.17,0.405465108108164,4.6,30,0,0,33,1.96009478404727,0,0,0,38.5,0,61,0.321664631,0,0,0,241,"TEST"
"20161",2017,6,26.17,-96.99,28.26,27.92,34.96,-1.27296567581289,5.8,30,8,0.2666667,27,2.83907846350861,0,0,10.66413975,48.2331543,0.094478756,40.74897003,0.526771903,0,1,2.83321346170327,242,"TEST"
"6864",1997,6,29.13,-88.91,27.2,19.48,36.32,1.20896034583698,4.1,12,1,0.08333333,65,4.14472076954717,0,3.161565,0,50,1.49e-13,50,1.354424238,0,1,1.79175943589472,244,"TEST"
"16959",2012,6,28.12,-94.76,29.16,22.72,36.31,-1.96611285637283,6,30,2,0.06666667,57,2.40694510831829,0,2.375193422,50,50,1.31e-13,-3.55e-14,0.912232459,0,1,1.6094379524341,245,"TEST"
"16410",2011,7,29.37,-92.45,30.48,28.68,30.86,1.85002837735203,0,30,0,0,9,1.80828877117927,0,7.300437513,0,99,0,1,1.350000024,0,0,0,246,"TEST"
"16794",2012,6,25.58,-81.99,29.48,29.18,36.42,0.444685821261446,6.3,30,0,0,18,1.96009478404727,0,0,1.07e-14,-5.51e-13,0,100,1.552988291,0,0,0,247,"TEST"
"1633",1989,6,26.22,-96.93,28.4,27.79,35.7,0.56531380905006,5.9,10,0,0,34,2.83907846350861,0,0,10.04103851,55.1293869,0.218257934,32.32208633,0.562291265,0,0,0,249,"TEST"
"13687",2008,6,27.9,-95.5,29.22,21.31,36.36,-1.07880966137193,5,55,1,0.01818182,70,3.18221184049661,0,0,7.322715282,59.53181839,0.736431181,32.31920242,0.973385513,0,1,0.737598995304691,250,"TEST"
"12745",2006,7,28.54,-91.36,30.39,24.59,36.29,-0.0618754037180875,4.8,49,13,0.2653061,37,3.00071981506503,0,4.76979209,5.611655712,69.83289337,5.035222054,19.99486351,1.314601302,0,1,2.82839977741067,251,"TEST"
"4964",1994,7,29.57,-94.02,29.41,29.36,32.18,0.615185639090233,5,37,0,0,10,2.31253542384721,0,4.713794,9.67e-15,100,2.75e-14,-7.11e-15,0.800000012,0,0,0,252,"TEST"
"20023",2017,6,27.36,-83.18,28.15,28.06,36.16,-4.60517018598809,6,30,0,0,30,2.40694510831829,0,0,28.50939941,5.20297718,3.219967127,68.03263092,1.042950511,0,0,0,253,"TEST"
"15299",2010,6,28.99,-92.25,29.43,21.03,35.38,0.966983846189673,0.2,30,0,0,24,2.57261223020711,0,0,0,100,0,-2.84e-14,0.336844027,0,0,0,254,"TEST"
"21834",2019,7,28.83,-84.74,29.83,21.39,36.21,-1.17118298150295,5,30,0,0,42,1.80828877117927,0,0,20.12355804,7.951494217,1.983257294,66.6894989,0.185074806,0,0,0,255,"TEST"
"6311",1996,6,28.05,-96.28,28.83,22.32,35.48,-0.967584026261706,5.9,28,0,0,33,2.4932054526027,1,1.337171,0,50,3.31e-14,50,0.854239285,0,0,0,258,"TEST"
"8338",1999,7,29,-92.75,29.49,25.1,34.82,1.8229350866965,3.1,60,0,0,25,1.80828877117927,0,0,25,50,0,25,0.60610956,0,0,0,259,"TEST"
"11236",2004,6,26.16,-96.81,28.35,21.91,36.3,-0.562118918153541,5.2,55,0,0,41,2.64617479738412,0,0,9.15130043,60.12607956,0.504389942,28.67144203,0.627842426,0,0,0,260,"TEST"
"5746",1995,7,28.69,-90.13,30.51,21.91,36.15,0.392042087776024,5.3,17,5,0.2941176,61,3.71600812150219,2,13.32604,1,81,0,15,1.86797297,2,1,2.92568827840149,261,"TEST"
"17294",2013,7,29.1,-91.77,29.42,28.1,25.59,2.47232786758114,5.4,30,0,0,6,1.1314021114911,5,13.38538084,2.13e-14,12,1.24e-14,87,0.699999988,2,0,0,262,"TEST"
"3026",1991,7,28.72,-93.67,31.45,28.54,35.65,-2.12026353620009,6.1,10,0,0,25,1.80828877117927,0,2.822678,19.26356697,36.45976257,1,46.960186,0.905338645,1,0,0,263,"TEST"
"20022",2017,6,27.44,-83.08,28.61,28.61,35.88,-4.60517018598809,5.9,30,0,0,25,2.57261223020711,0,0,33,34,66,33,0.864427269,0,0,0,264,"TEST"
"19613",2016,6,28.11,-92.68,30.17,20.82,36.33,-2.04022082852655,4.6,30,0,0,87,3.46885603013597,0,0,27.02158737,53.84251404,24.22867012,15.44138527,1.037783861,0,0,0,265,"TEST"
"8405",1999,7,29.16,-89.92,30.05,28.07,34.68,1.58923520511658,2.5,18,0,0,16,2.77881927199042,0,22.78288,0,57,0,43,2.309137344,0,0,0,267,"TEST"
"19668",2016,7,29.51,-85.98,31.17,21.38,36.4,-0.400477566597125,4.9,30,0,0,51,2.94968833505258,0,0,14,1,100,83,0.42986849,0,0,0,268,"TEST"
"20859",2018,6,29.13,-88.92,29.31,21.38,36.48,2.49568172295596,3.5,30,2,0.06666667,60,4.06216566385787,0,0.486500817,0,50,1.49e-13,50,1.354424238,0,1,1.6094379524341,269,"TEST"
"271",1988,6,28.01,-94.58,27.41,19.67,36.29,-2.99573227355399,6.4,30,1,0.033333333,68,2.77881927199042,0,0,4.4e-14,7.82e-14,30,100,0.931803882,0,1,1.09861228200144,270,"TEST"
"1754",1989,7,28.87,-92.5,29.44,26.2,33.43,-1.02165124753198,5.1,18,3,0.1666667,29,1.96009478404727,1,0.3114167,26.14504051,52.72912598,0.717135012,14.26769543,0.644077063,0,1,2.39789545461654,271,"TEST"
"8233",1999,6,27.6,-97.13,28.76,28.7,35.25,0.797507195884188,6.3,27,4,0.1481481,16,2.77881927199042,0,0,0,100,0,-4.26e-14,0.600000024,0,1,2.29141150026105,274,"TEST"
"6868",1997,6,29.81,-88.54,27.53,22.6,36.07,0.148420005118273,3.8,30,0,0,29,2.57261223020711,1,0.2850325,0,78,0,22,0.27327618,1,0,0,275,"TEST"
"20743",2018,6,24.93,-82.14,28.69,27.63,36.3,-4.60517018598809,6.6,30,0,0,22,1.62924053973028,0,0,29.64092064,17.67870331,11.04478264,46.62155151,1.888852119,0,0,0,276,"TEST"
"17655",2013,6,28.61,-93.8,29.76,22.7,36.25,0.198850858745165,5.2,30,26,0.8666667,36,2.77881927199042,0,0,19.2647419,40.84073639,2.824182272,40.39362335,0.912858248,0,1,3.97029195128797,277,"TEST"
"5596",1995,6,27.92,-96.35,29.22,21.61,35.36,-0.891598119283784,4,45,50,1.111111,43,2.94968833505258,0,4.596899,4.44e-16,79,7.15e-14,21,0.819280446,0,1,4.21459359185151,278,"TEST"
"7489",1998,6,27.77,-96.71,27.96,23.51,36.08,-1.77195684193188,4.7,24,0,0,32,2.77881927199042,0,0,50,50,0,-1.78e-14,0.724408031,0,0,0,279,"TEST"
"22174",2021,6,26.59,-83.34,27.67,21.73,36.21,-4.60517018598809,6.5,30,0,0,49,2.09186406167839,0,0,20,4,1.28e-13,76,0.585099757,0,0,0,280,"TEST"
"3839",1992,7,28.66,-90.04,30.53,19.53,36.32,-1.30933331998376,4,10,0,0,196,5.11259001661925,0,0,2.184233427,81.03952026,0,10.91330719,1.879343867,0,0,0,281,"TEST"
"6820",1997,6,28.5,-90.8,29.21,22.5,36.22,-0.301105092783922,2.4,24,0,0,33,2.83907846350861,0,0,3.808025837,70.75623322,1.430790544,24.26322556,0.6721223,0,0,0,282,"TEST"
"14341",2009,7,29.37,-83.91,29.7,28.79,35.76,-0.941608539858445,6.2,30,0,0,19,2.09186406167839,0,0,1.78e-14,-7.74e-13,0,100,0.616637766,0,0,0,283,"TEST"
"7504",1998,6,28.09,-96.5,28.72,28.57,34.99,0.322083499169113,5,39,13,0.3333333,23,3.13983261752775,0,2.634509,8.88e-15,53,0,47,0.600000024,0,1,3.04452234248532,284,"TEST"
"14751",2009,6,28.45,-95.3,28.96,23.85,35.85,-0.462035459596559,4.4,29,0,0,34,2.40694510831829,0,0,0,50,7.53e-14,50,0.704065502,0,0,0,285,"TEST"
"2024",1990,7,29.26,-93.57,29.56,29.05,31,-1.51412773262978,4.2,30,0,0,14,1.80828877117927,0,0,0,-2.63e-13,2.6e-14,16.5,0.729828477,0,0,0,286,"TEST"
"9327",2001,7,28.66,-91.34,29.79,25.99,36.06,0.336472236621213,2,21,0,0,25,2.83907846350861,1,4.548815,3,65,0,29,1.708609939,0,0,0,287,"TEST"
"14216",2009,6,29.09,-89.88,30.76,24.71,36.29,1.7281094421516,4.1,30,0,0,24,3.18221184049661,0,8.646758441,4.26e-14,100,2.44e-13,-4.26e-14,2.471359015,0,0,0,288,"TEST"
"16900",2012,6,26.63,-96.69,27.92,20.5,36.4,-2.81341071676004,5.4,30,1,0.03333333,69,3.3357695763397,0,0,0,50,0,50,0.830095172,0,1,1.09861222200144,289,"TEST"
"3051",1991,7,28.44,-92.39,28.99,22.89,36.39,-2.52572864430826,6.8,60,0,0,56,3.00071981506503,0,0,23.64959335,57.13819885,9.50191021,22.23249435,1.023756862,0,0,0,290,"TEST"
"7551",1998,7,29.16,-93.6,29.78,28.88,31.8,0.641853886172395,4.1,23,9,0.3913043,18,2.09186406167839,1,0,0,25,0,61,0.717945695,0,1,3.1977852949814,291,"TEST"
"21783",2019,6,28.17,-92.24,29.29,20.42,36.41,-0.755022584278033,3.5,30,0,0,77,2.77881927199042,0,0,21.88186264,58.30715942,23.31101799,23.25024414,1.112959862,0,0,0,292,"TEST"
"14855",2009,7,28.9,-93.61,30.84,26.01,35.24,-0.3147107448397,4.3,30,0,0,23,1.62924053973028,0,2.574212759,16.07524872,30.5385704,3.65e-14,56.35254288,0.829705894,0,0,0,293,"TEST"
"17455",2013,6,29.65,-84.76,28.72,28.71,34.08,-0.105360515657826,6.3,30,0,0,9,2.2082744135228,0,0,3.202081203,14.21740627,16.89202309,71.87950897,2.266017437,0,0,0,294,"TEST"
"17349",2013,6,27.88,-84.03,26.48,19.95,36.41,-2.81341071676004,5.3,30,0,0,52,2.64617479738412,0,0,15.5,3,9.95e-14,81.5,0.25,0,0,0,295,"TEST"
"10272",2002,6,27.93,-95.14,28.8,20.68,36.55,-1.34707364796661,4.7,86,0,0,98,3.7635229971097,0,0,33.33333206,33.33333206,1.02e-13,33.33333206,0.958813727,0,0,0,296,"TEST"
"14785",2009,6,28.54,-94.19,29.88,22.75,35.93,-0.0512932943875506,3.7,30,10,0.3333333,38,2.94968833505258,0,0,33.33333206,33.33333206,7.87e-14,33.33333206,0.902083755,0,1,3.04452234248532,298,"TEST"
"1624",1989,6,29.35,-88.85,26.68,21.54,36.09,0.518793793415168,4.8,10,1,0.1,39,3.61361696961339,0,0,3.82e-14,40.5,100,36.5,1.00884831,0,1,1.94591014905531,299,"TEST"
"418",1988,7,28.81,-92,28.52,26.04,35.82,-1.56064774826467,5.5,60,0,0,30,2.40694510831829,0,0,0,67,0,33,0.591019392,0,0,0,300,"TEST"
"8367",1999,7,28.18,-91.07,29.64,19.75,36.35,2.11384296839717,5.6,38,0,0,92,3.66612246699132,0,7.93126,10.01899433,70.57896423,25.57215309,17.70439148,1.07942462,0,0,0,301,"TEST"
"17357",2013,6,27.28,-83.57,26.66,20.25,36.43,-1.6094379124341,5.5,30,0,0,48,1.96009478404727,0,0,27.70512772,6.227295399,2.178616524,66.26929474,0.932822287,0,0,0,302,"TEST"
"4031",1993,6,28.02,-96.86,28.43,27.89,26.2,1.04731899428056,4.6,13,0,0,12,2.4932054526027,0,0,0,7.5,1.15e-14,92.5,0.200000003,0,0,0,303,"TEST"
"18901",2015,6,29.61,-85.17,28.03,28.07,35.32,0.708035793053696,6.5,30,0,0,8,2.09186406167839,0,0,0,33,0,28,4.199999809,1,0,0,304,"TEST"
"21797",2019,7,28.34,-91.88,29.89,21.73,36.45,-1.17118298150295,5.5,30,7,0.2333333,64,2.71469474382088,0,0,0,100,0,-5.68e-14,1.023573399,0,1,2.70805006776887,305,"TEST"
"17681",2013,6,28.71,-91.85,30.72,22.22,36.3,-0.59783700075562,3.2,30,0,0,32,2.40694510831829,0,2.58261596,4,67,0,26,0.768635392,0,0,0,307,"TEST"
"8406",1999,7,28.91,-90.25,30.66,27.63,35.39,1.62924053973028,3.8,23,0,0,21,2.94968833505258,1,6.940148,0,97.5,0,2.5,1.879697919,0,0,0,308,"TEST"
"18867",2015,6,27.52,-83.89,29.82,22.77,36.51,-1.51412773262978,6.9,30,0,0,56,2.40694510831829,0,0,50,7.46e-13,0,50,0.629333258,0,0,0,309,"TEST"
"3766",1992,7,28.57,-93.01,29.18,21.82,35.95,-1.77195684193188,5.7,29,12,0.4137931,40,2.4932054526027,0,0,16.66666603,50.16666794,0,33.16666794,0.877571166,0,1,3.25144314552006,310,"TEST"
"16232",2011,6,26.82,-83.01,28.55,21.6,36.33,0.46373401623214,6.4,30,0,0,35,1.96009478404727,0,0,35.00458145,11.4845314,2.815982819,52.76170731,0.91604799,0,0,0,311,"TEST"
"8395",1999,7,28.68,-90.02,29.15,19.14,36.36,1.98375629154543,5.5,10,0,0,158,4.85281120890269,0,4.789074,2.184233427,81.03952026,0,10.91330719,1.879343867,0,0,0,312,"TEST"
"3321",1992,7,29.06,-91.7,29.5,29.5,30.16,0.0953101798043249,5.3,22,0,0,6,1.1314021114911,4,1.178214,11.5,-2.2e-13,0,88.5,1.093965888,1,0,0,313,"TEST"
"15727",2010,7,27.8,-95.62,28.98,20.26,36.37,0.553885113226438,3.2,30,6,0.2,79,3.22286784613774,0,0,0,67,4.74e-14,33,1.001981378,0,1,2.56494935746154,314,"TEST"
"11529",2004,7,28.49,-90.95,30.34,22.8,36.35,-0.693147180559945,4.2,26,8,0.3076923,34,2.89591193827178,0,17.49719722,0,100,4.44e-14,-5.68e-14,1.010652184,0,1,2.96844010755057,315,"TEST"
"14900",2009,7,28.39,-91.98,30.78,21.25,36.28,0.048790164169432,5.2,30,0,0,58,2.64617479738412,0,7.044034056,3.46e-14,67,1.63e-13,33,0.925547421,0,0,0,316,"TEST"
"5653",1995,7,28.67,-93.28,29.05,25.09,35.88,0.231111720963387,5.6,13,5,0.3846154,34,2.2082744135228,0,1.654483,31,28,0,42,0.885727346,0,1,3.18125387141727,317,"TEST"
"6207",1996,6,29.42,-88.72,27.4,20.2,35.76,2.28340227357727,4.6,14,0,0,44,3.52929738428947,2,3.382128,0,100,4.18e-13,-4.97e-14,0.89284867,0,0,0,318,"TEST"
"4194",1993,7,28.67,-90.03,29.9,20.19,36.3,0.783901543828409,3.5,10,0,0,186,5.05049682752139,0,0,2.184233427,81.03952026,0,10.91330719,1.879343867,0,0,0,320,"TEST"
"14433",2009,7,29.94,-86.48,28.43,20.7,36.33,-0.776528789498996,4.6,30,0,0,78,3.66612246699132,0,0,22,4,100,74,0.535115838,0,0,0,322,"TEST"
"18310",2014,7,29.11,-91.97,29.18,29,27.81,0.300104592450338,6.2,30,0,0,11,1.80828877117927,0,0,8.86709404,51.89671326,0.214342594,34.20189285,0.200000003,0,0,0,323,"TEST"
"7562",1998,7,28.1,-93.03,29.91,20.15,36.4,-1.77195684193188,4.6,60,0,0,89,3.37073817417745,0,3.948641,0,100,0,-4.97e-14,1.029000521,0,0,0,324,"TEST"
